"census_tract","Surge_threshold","Rain_threshold","alpha_d","alpha_a","alpha_p","alpha_r","mew_a","mew_p","U_rate","POT_S_max","POT_R_max"
"x_init134",36027140101,1.91393470626154,0.15,19.6579528039012,1.24051640752056,4.9027242266639,0.163966753310261,0.100802002405778,0.00209696742791143,0.324488014462325,0.0147377950623447,0.15
"x_init135",36027150003,3.5,0.11936609389976,25,1.57183547430209,6.15742700576325,0.0866472412346492,0.184093683358142,1.26174587720238,0.01,3.5,0.04313278799902
"x_init136",36027160003,1.91132079731331,0.0766630192691997,17.6730411496868,25,0.065628552766102,0.101144615266252,0.120670422173812,0.0192965789398157,0.438192247701153,0.001,0.0926280675305251
"x_init137",36027220100,2.35195015880774,0.15,17.776940788978,2.04163537693217,5.56544587830783,0.12286144866771,0.109372459297366,0.0419602862469594,0.277817949015173,2.98401091035649,0.15
"x_init138",36027220700,1.83535209552269,0.0972998668849679,23.0220725617732,1.87117330674964,0.00236048726182647,0.0256347092328724,0.150159354516378,0.233154919687716,0.239633498714995,0.783530327784194,0.147247794095564
"x_init139",36039081000,1.9233670265773,0.121349314612881,10.3320441952356,2.32701934921255,9.99463351897062,0.371543891278523,0.0600252856748916,0.00155244206946498,0.897381143683798,0.001,0.099471483740908
"x_init140",36039081102,1.33023151675392,0.149932102791518,25,10.1521641571473,10,0.0109867688743836,0.176930798895358,0.001,0.0852769885337407,0.849752038167233,0.0576105945837858
"x_init141",36047003800,1.64697616921844,0.139304625026925,21.1375155401865,0.001,5.86577166347592,0.555450461527851,0.111000592634006,1.03900294004895,2.36310832648562,1.5957134535668,0.0471219492230681
"x_init142",36047005000,2.12373134298279,0.054600219746913,19.3414347996209,0.00498541582846906,4.45681012891784,0.380457755524226,0.0839172526305212,1.32683123202601,0.600855859950592,3.17321213351341,0.107557268971025
"x_init143",36047005300,2.76398202715214,0.14984882255581,13.788965785977,6.51567974558139,7.38479308895806,0.17335090118651,0.116917677301213,0.168247701858233,0.0427515220956101,0.281005273269473,0.0771286814762749
"x_init144",36047017400,1.82853278535383,0.0209578622425312,20.1490974551875,25,5.87872332004158,0.001,0.0618274354144115,1.7052092908698,0.265383527869168,3.139851452828,0.15
"x_init145",36047061600,2.3055090998679,0.149699813366293,10.6515158723035,23.9337061517895,9.61430591781921,0.169825569823459,0.0853648187830154,0.00214638522342778,0.0572005396229038,1.64291750348886,0.127184524451396
"x_init146",36071000100,3.26643616419476,0.0827798292401896,23.5309673669559,6.53344641662301,10,0.001,0.174014458287724,0.344490511428867,0.266646055414204,1.74263341978906,0.0143486069068153
"x_init147",36071000400,2.08292805935137,0.15,15.9067436804575,0.001,2.8906423485023,0.864463907086879,0.13298084913889,0.0689615068420954,0.504592125149679,2.24680011904295,0.149913971014467
"x_init148",36071013600,0.207515444439544,0.109824814300968,10.5194628289922,23.5209481685811,1.43284282974812,0.701127766022681,0.201140663681241,1.78145020927855,0.321151391055767,1.68643140130242,0.15
"x_init149",36079010800,1.91117300506928,0.15,10.1264511228065,2.75957208870518,2.35102063977359,0.999780308914736,0.0543799317143261,0.121233277421186,0.970715139131157,0.142578494728544,0.149986511519136
"x_init150",36083040400,2.6980632843995,0.0918809126031279,19.4999912880811,9.78868336696932,9.18868267410279,0.182751157008033,0.0858996012066074,0.380301029476628,2.50493335048377,1.43317206593905,0.0204035371426799
"x_init151",36083040900,1.32454190200258,0.105888111432388,4.19267306008889,0.001,1.14451553434781,0.00343986697304033,0.014687032248187,0.0160520074825145,0.0139753502278841,0.756559910008118,0.0498120513420017
"x_init152",36083041000,1.71614378790319,0.0901189300572124,17.9450685982457,4.61557590497154,0.400224838360871,0.540369228824829,0.0340239778999659,1.87878271500905,2.47696190069979,1.07112820664795,0.0212523772753629
"x_init153",36083051500,1.99033779846538,0.110891425939695,19.1451973249017,15.6499894140201,1.23879309553556,0.306743285976302,0.0197836803659061,0.648528409127535,2.00579904533774,3.0539776174921,0.00398908035940241
"x_init154",36083052503,0.532825755498452,0.134823119298023,10.6872822067918,16.3521326443722,0.001,0.001,0.0477706978728243,0.001,0.0904769382960291,3.5,0.140790218072246
"x_init155",36085007000,2.05750270269777,0.119911180110037,13.8089552167405,6.12192675597721,0.001,0.222709428475328,0.109020599540257,0.0833748611742537,0.593499086917148,0.666663569031722,0.149967309567528
"x_init156",36085007400,2.65699250878887,0.15,16.9631642923544,2.83839781389314,1.33462556614919,0.265337156787858,0.139329571531039,0.0359308400258444,0.405009318889117,0.4128473988688,0.149997045992987
"x_init157",36085020700,2.03392681957717,0.103212328783659,24.9683832664489,5.43970656702762,10,0.0118148213437296,0.180713295733604,0.283515201661273,0.199540188331017,0.261494270637017,0.0247888334120857
"x_init158",36085031902,1.85442145150441,0.15,16.971831084724,3.41014665821197,1.52525984956116,0.113059424412525,0.095458623847529,0.0332359556216323,0.20139311062719,3.07219196908912,0.15
"x_init159",36085032300,1.6378568269585,0.121259492775391,17.1578308565981,0.001,6.37083182382582,0.48425804083059,0.0847859532244421,1.59836308283047,0.452022606835553,2.0534418395777,0.0219585580884734
"x_init160",36087010701,3.40180527860901,0.139697790081753,13.1065054953284,0.001,2.3576395430514,0.804081832595307,0.121930692655618,0.968037292869697,1.69316406007267,3.45519370666533,0.112318728538303
"x_init161",36087011000,1.7547170684775,0.15,15.2006713129357,25,1.06550395968464,0.0484462554609819,0.0802078803581468,0.00161314917394862,0.295529683129796,3.27262708886691,0.15
"x_init162",36087013003,3.3947655129319,0.15,12.7333940514523,10.5460617858527,9.98449603316415,0.038318334792894,0.0543728690861138,0.0439502787514783,0.0101061944081033,0.200229016598384,0.15
"x_init163",36087013200,2.04782167541092,0.15,16.4489624009301,8.0487845729212,0.0343862124338611,0.0237387670313887,0.0821741994168247,0.0299542976749351,0.0610006686258314,2.51788563250198,0.15
"x_init164",36111951300,1.64709237881992,0.118476303319458,0.001,25,10,0.00108484110891029,0.103481834859212,0.001,0.0275946068321439,3.49972113092852,0.00336988967652719
"x_init165",36111952600,1.93023982819342,0.119222789378411,17.9930304950443,20.1083981192556,6.00187274643612,0.354004793594086,0.0665903856789316,0.967848149609335,1.44714985431852,2.17649146115307,0.0867684432368369
"x_init166",36111953600,1.29441091068825,0.15,24.8970515967484,25,10,0.00100238785905403,0.154552103668954,0.001,0.045109671832111,0.803389326861949,0.149960756265146
"x_init167",36119010300,1.76487123476461,0.0925523099692985,23.7882850752102,2.31879332896817,0.00712825970975772,0.001,0.146696027628275,0.103035046325495,0.0739059056456198,0.102752168114624,0.15
"x_init168",36119010400,2.16563230322003,0.15,18.6128192459771,1.59105794374465,2.13223697036376,0.378654369370198,0.101914453794149,0.00342574855535716,0.328918707005467,0.476814654755667,0.15
"x_init169",36119010500,3.21776011501705,0.054602029515886,20.811843396373,0.001,0.350050377762241,0.358473743380537,0.0932306204387837,0.0548108587225924,0.351313678451735,2.12564758383279,0.0266375228461689
"x_init170",36119011800,1.64800369230909,0.0758587657619576,11.8347236450676,17.5337898667361,10,0.00628200121558518,0.0630915481232315,0.001,0.532485392158267,0.797753816584671,0.0531734364801173
"x_init171",36119013201,1.6858551632041,0.080121946988407,12.2518535171134,0.001,10,0.00836423427844807,0.0635733188191927,0.001,0.584055441114357,3.5,0.149782343441776
"x_init172",34003019202,3.00856928971329,0.109693343392179,13.701782457776,17.2056158395775,6.93794841594959,0.367525256284667,0.141178949439442,1.3036112022707,2.20256951291385,3.07358929938654,0.12646120152221
"x_init173",34017007400,2.33053241924635,0.15,17.3424398148558,0.272882046873509,6.55806814875764,0.196223374140746,0.0859676102849855,0.00283761858873583,0.0464916346202979,2.3670221358983,0.15
"x_init174",34017007600,2.2624903442724,0.064509996932648,21.5535495632283,9.52790572351132,3.2327799366767,0.905368804496333,0.0593437698779888,1.34932401087848,2.5072471439531,2.45898025259143,0.114099821320866
"x_init175",34017007700,2.38841635732717,0.15,18.5826657138067,1.08277928048097,8.08744948824909,0.115224734639661,0.09857779270693,0.00131823971510903,0.0338836882281762,0.960765881085022,0.15
"x_init176",34017011600,1.92011454639106,0.0926095499075224,12.847566857176,3.43862483607802,2.23244940855477,0.182662152811084,0.0723442633356624,0.001,0.633111483119313,0.0544311418708513,0.149902524978244
"x_init177",34017014101,2.1019123602683,0.120661281214871,16.6647564225355,1.67014952149777,3.57135489292905,0.349195590171365,0.121656884147224,0.0290806425694518,0.441036217841251,0.141623787133682,0.149995368252597
"x_init178",34017018301,1.1311669377352,0.0723916870774808,19.5093096878865,0.109151198838302,0.001,0.164982582556579,0.106644941103372,0.0526147647498002,0.0973268636005578,0.678357354781896,0.0345150305091961
"x_init179",34017018701,2.46393087261813,0.15,12.5725852520114,2.33784791278996,7.72881967783195,0.505996207381136,0.0730427200992833,0.001,0.605061941366448,0.397555812579505,0.15
"x_init180",34017019300,1.9257964049731,0.117199553224867,7.72540846458222,5.08621757666966,10,0.974414610625457,0.0399787732358753,0.238103247935929,1.85731594006122,2.61734556932944,0.15
"x_init181",34023004900,1.70272063627071,0.149997256789648,25,0.453836790728436,2.25246677442704,0.245629172768074,0.115555759855939,0.00119760427223068,0.01,2.86527350566305,0.149888329934873
"x_init182",34025802000,1.73992547366086,0.15,11.70062623418,0.001,2.38518961661509,0.218862416249809,0.0544786504928936,0.0112888119325377,0.0596620181525611,2.93224053179906,0.149982284736685
"x_init183",34039039800,2.1131748657015,0.113686579852562,11.1593334996879,2.23867905629643,10,0.780329588469677,0.0704753483836752,0.291077846214717,0.786952193595509,0.001,0.14348850614953
"x_init184",36005029301,1.32351387816009,0.147309828772235,25,0.001,0.462646842703157,0.999729149934758,0.182888267986543,0.0262458964294991,0.01,0.110569253865682,0.0434876289088462
"x_init185",36005032300,3.47843736216779,0.10381413118796,21.7728566044789,25,0.0176564157152218,0.00402944352637041,0.147646738344551,0.0361859607984594,0.29739913522015,1.10339637064879,0.080281916134883
"x_init186",36021001300,2.22237935201648,0.0805629232211357,10.1093790605799,22.6104877041487,3.32003519330366,0.04855059734961,0.113796073893812,1.25275545771376,2.09870201994366,1.66198135538599,0.0312186985197395
"x_init187",36021001400,3.12480522360177,0.0634207908875314,19.7935446770858,19.7211593973212,5.30638175919896,0.985701135074409,0.0887466046408613,1.5934875799606,2.12457344915301,0.838718599855624,0.0525177876428706
"x_init188",36027060100,0.508066855879662,0.0555209139325184,25,0.280778514946889,10,0.0398072391786435,0.194957029430487,0.972949129633878,0.01,3.5,0.128342844029393
"x_init189",36047000700,2.11186699048008,0.15,14.8472047399814,0.478579305639884,0.809408445269029,0.5802044617898,0.0864269887411217,0.116453914137528,0.390318773340898,1.55529328117814,0.15
"x_init190",36047004700,2.28432936912974,0.143429731959295,11.1130201883138,11.9296200857743,4.96834027212482,0.561364897560637,0.0674747857604085,0.001,0.811706185721572,1.20065499129377,0.136923710003515
"x_init191",36047005201,0.0988815648304069,0.141389698835357,25,1.72888347163572,10,0.00674771823296166,0.144871786770286,0.001,0.0155120842654809,3.49559750525525,0.00182671511753365
"x_init192",36047005202,3.03536629603477,0.0769428099461962,20.0621423136376,12.1363532873111,1.3057913397803,0.348600013317423,0.109777804042467,0.220883752441609,0.704707617240047,0.815224757210689,0.125912888885989
"x_init193",36047005400,1.69326958759093,0.108396380101075,17.0914539952235,0.412531840489723,0.219822904834759,0.2484912491067,0.140600608627409,0.001,0.453781190321721,0.150174810084123,0.15
"x_init194",36047005601,1.85973727239213,0.0970659851205477,12.2623612909051,12.3236934517366,5.46632833481565,0.885821435748231,0.111891192332696,1.35470309153051,2.07441205892205,1.81061381866772,0.0567543369550009
"x_init195",36047028000,2.88077467279756,0.137921154001379,15.7601502152569,17.3067552411538,0.852675237100058,0.215626386255646,0.0760414197392297,1.38196863257075,2.06841629144812,1.79633551598777,0.0654399702178314
"x_init196",36047028200,3.04718212590853,0.0872925454122807,13.0079257742177,10.438878859982,5.98924049957637,0.465243069727796,0.0843258704445252,0.462172557559081,2.56854990805767,0.660509452540012,0.0553197010797052
"x_init197",36047031400,2.11165578956849,0.0882559974879062,15.2422891887262,12.3661188136547,2.28334077411733,0.0605764438627078,0.0836176013015674,0.001,0.470372864153027,0.0920682513285278,0.15
"x_init198",36047061002,3.07547014954572,0.15,18.0531853135068,9.71451220693174,0.00116431179514095,0.202502255656739,0.126808714233863,0.0571787622858222,0.335571711292462,0.532702952557555,0.15
"x_init199",36061000900,2.39134013105187,0.149596447669886,17.6943677216009,1.86521557506241,1.1773358630076,0.830305892573142,0.114573757494193,0.143869675032562,0.187619131698813,1.36184369296378,0.15
"x_init200",36061003700,2.12096109026665,0.141056544330799,9.52750629897426,25,9.97377528719495,0.0974590659472282,0.0484995938265966,0.00505516682266483,0.899743092942458,0.730700542865449,0.149855366942637
"x_init201",36061003900,3.35240913184949,0.123091481440389,10.8019217589326,13.4085110194567,0.0167336226525907,0.511797958064965,0.0765219703519479,1.66282135008177,0.938577445560356,0.0462148235755726,0.0235145148526742
"x_init202",36061007500,2.9106729097668,0.15,12.3907526089434,18.0878697771158,8.7575080956232,0.0863384490507597,0.0648306074112608,0.0119445478008256,0.180146406898572,3.43118912335246,0.15
"x_init203",36061007900,2.66521865822875,0.15,16.6719545546909,3.66347099180629,8.14844243132544,0.24780269803182,0.0870061236735951,0.00202412705261965,0.0100007948228673,3.1155247003558,0.15
"x_init204",36061009900,2.1237517867918,0.12258920837621,7.68512782346777,4.84772214980594,7.46987021968563,0.708227061440319,0.0446750494167905,1.20666061011991,2.05483696796728,0.001,0.025767517028223
"x_init205",36061012900,2.90207563708367,0.15,23.1083090357412,15.1221488847503,4.72952071162869,0.351261967092245,0.159320625334366,0.00874372667740465,0.305839643541904,0.499380048250658,0.15
"x_init206",36061013500,3.11105276007632,0.0800376152926279,14.8330572427336,5.71666450112826,6.8229672772035,0.316197570885552,0.172851366592925,1.35246471405883,1.6199168915969,1.02921529569304,0.101973151684596
"x_init207",36061015100,0.949753180690426,0.121275448649334,21.6857308108455,0.798629653386542,10,0.0689895982760662,0.155768973735925,0.001,0.284803416034538,2.37968703320347,0.0919366201093657
"x_init208",36061015500,1.54730618298744,0.0733437542876528,18.919268212312,0.001,5.88205280872698,0.001,0.193410906864973,1.26287391903446,2.40465443842953,3.5,0.0642002432138165
"x_init209",36061015900,0.190705865136431,0.0502153301488887,25,1.75906806552307,0.001,0.001,0.257560698501779,0.0186400717377866,0.01,3.49978026746364,0.112023583614326
"x_init210",36061016300,1.75292627164928,0.119279201683049,22.2636211638711,0.58588069867458,10,0.0845605578979069,0.16911865116377,0.938844456084377,0.299298929674284,2.30512357304198,0.0598129875630352
"x_init211",36061016700,2.11599510378089,0.0740816760582075,19.9255896483087,19.2451676045295,4.10323978131777,0.452155114648536,0.164592517102245,1.93600501318818,1.67362856117167,3.21648418665724,0.0747402749184942
"x_init212",36061017100,3.18045932913904,0.0792268912537503,21.7097674696114,14.5482800482175,2.70625965452929,0.860431048661431,0.170100621041019,1.88060939183415,1.05923677899684,2.03649017910028,0.0238312829773042
"x_init213",36061017900,1.41857158726909,0.15,25,0.001,0.001,0.474475410803225,0.224115235120969,0.0723108449738699,0.01,0.001,0.15
"x_init214",36061018300,1.571586868864,0.12749182060236,23.9794354552155,0.001,7.15320733993518,0.001,0.235283053235217,0.907305685338335,1.30560042265841,3.5,0.0553651674705737
"x_init215",36061018700,1.65040221901536,0.126871666521223,15.9980715797125,7.74661976817135,2.9116499683028,0.19373917994091,0.326345816804156,0.264901999873372,0.690290069816858,2.36826743713323,0.0266187244227706
"x_init216",36061019100,2.18956939208127,0.110395363267188,21.0016968103894,17.459682902545,1.98213607952812,0.574307356556785,0.192492410173803,1.33861338845943,1.09845374069597,0.205455709174943,0.053487988139575
"x_init217",36061019500,0.00146693979759809,0.0995801868273533,25,0.001,0.001,0.994544825485302,0.20576058913517,0.0321900271006498,0.01,0.919158950347953,0.00546192905005347
"x_init218",36061021900,1.60385978249322,0.109304894189046,25,0.001,0.001,1,0.141909703124839,0.100668492358783,0.01,0.0011143609005073,0.001
"x_init219",36061022900,2.05330828867421,0.119349898866823,25,0.00416367297893235,0.103570315617198,0.837903174076426,0.306562791926176,0.0343009158728727,0.01,0.0286207658627578,0.00208410183601679
"x_init220",36061023300,3.49997658256433,0.114646956747414,25,5.67852254690323,4.22642721944321,0.00407412339587043,0.205185449767134,1.62501393781203,0.01,3.5,0.0232666702323944
"x_init221",36061023700,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"x_init222",36061024100,1.94904799407907,0.0798726999835243,12.9525779373237,7.53823860663156,0.258791224476636,0.547204680050932,0.181886573809055,0.487340972267639,0.726685706895087,3.30899927105992,0.0366014742705122
"x_init223",36061024700,3.49927290791342,0.112057943025672,25,0.00120822055662443,0.00122907263750973,0.999648110266328,0.362761524869105,0.302214756790586,0.01,3.5,0.001
"x_init224",36061027300,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"x_init225",36061027500,2.63343837858436,0.099514540542923,22.3243806524261,11.8517564359003,0.18699876003743,0.677877757290957,0.182139888343329,0.0647902125091397,1.63609921817865,0.909799707579624,0.0798332898578514
"x_init226",36061031703,3.45382722725006,0.0982937262685228,13.8619410322739,19.1440320095133,2.79715410096319,0.729016854205414,0.10470754219006,0.311336393257045,1.58360533820736,3.15456186191825,0.120243203048786
"x_init227",36061031704,3.02354903798717,0.113938558625634,14.0063625516052,2.59204727883171,1.59907412332836,0.0505141891010446,0.0824672134399873,0.00274639980816378,0.570820197143646,0.00682560470493149,0.136372676059943
"x_init228",36071000501,1.68719433879514,0.0934215643656168,10.2263677572805,24.8852892956901,4.81323810264904,0.310091813024575,0.28847657401107,1.9523023812078,0.866473383525611,2.33657955869038,0.122322593423885
"x_init229",36071000502,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"x_init230",36085000600,2.17098449633772,0.15,18.6705762163609,1.31320425273702,2.33704829573838,0.0382441154778231,0.0943587743939858,0.103897714700182,0.0238694371725018,0.60773417423559,0.15
"x_init231",36085000700,1.63601150931118,0.0862143541634092,18.7356000782098,0.001,0.001,0.0417930062655455,0.162379756101574,1.14252544604135,2.87032109345407,0.964967934243665,0.0894800685376391
"x_init232",36085002100,1.84125807661451,0.149538373095949,13.7200267196426,1.78610403723692,1.01847060137418,0.229347784581212,0.0744976372998047,0.101787214556608,0.404761354051432,1.08587360407953,0.0499712013123052
"x_init233",36085008100,1.64531748118207,0.0944873685785888,17.3073999762067,0.001,6.28023979644878,0.229061933944553,0.117096815429537,0.326622633284873,2.79669587283603,1.94968355851796,0.136792991066324
"x_init234",36085012806,2.80109871092253,0.132387074500482,10.6770367158347,4.94078769594845,1.19694220861511,0.65290873218626,0.0731076279448326,1.27171368563558,0.781746159728594,1.77104876380353,0.11929438626629
"x_init235",36087010703,1.28444289985055,0.0891945398945891,25,4.83805970797969,0.001,0.0115993078655002,0.144903063331886,0.0357978836001094,0.0302184680785565,2.58356691260458,0.0413965793879823
"x_init236",36119000103,1.74267755031415,0.0934985310867487,24.9971505345314,0.001,0.001,0.978793391019051,0.216779785456823,0.057279093147014,0.01,0.0420757124088161,0.001
"x_init237",36119000202,0.180154213536719,0.0341782668659645,25,2.40725617412446,0.00265527031269844,0.00388431613916123,0.181780582279696,0.0280136482559471,0.01,3.35796686690556,0.148719567037205
"x_init238",36119000203,2.50888545648024,0.140377315782904,13.1027017677468,9.7476888782626,7.31216294221936,0.159527940821652,0.231485975726693,1.15817174287302,1.21776629819893,3.5,0.133750812937758
"x_init239",36119000401,2.69750956316163,0.15,23.0268704498945,1.35389818608148,8.95996248344573,0.0885989375884535,0.113294367842548,0.001,0.0310149451116651,1.34806169977186,0.15
"x_init240",36119000402,1.45531911178191,0.15,25,0.001,0.001,1,0.195237183940749,0.171902584598762,0.01,0.001,0.149886640428356
"x_init241",36119000701,3.5,0.0820972324554656,17.7934404886284,0.00136741900742547,2.36472143912425,0.001,0.1071882787625,0.00285650645064647,0.334588130118028,3.5,0.0666729486788604
"x_init242",36119000702,3.29226111124892,0.141646858225896,25,1.75499584614272,3.7777866482168,0.058120223944578,0.132018508657322,1.25490571115261,0.0143337494388761,3.43074575908313,0.0133919532440142
"x_init243",36119013301,1.63337274722235,0.15,17.9875089629241,1.481988261793,0.703042622757284,0.0213304116930741,0.0934996384528912,0.00293115374243382,0.110387431622928,1.13624417756349,0.149956311214786
"x_init244",36119014605,2.4902581123179,0.129570392083234,19.3994862441967,15.3782741286203,9.82892942515262,0.395858132239615,0.127938368429153,0.85447639904159,1.07639786347324,1.86860512612182,0.1259225095925
"x_init245",36001001100,0.931701503776177,0.074891154774364,25,19.437134417732,0.001,0.001,0.22338208680647,0.162783097351042,0.214276695670579,0.205083404679314,0.00476400300475704
"x_init246",36005030100,2.3190004131129,0.0749184795719183,21.3094473445813,19.5122066244789,3.15355405698737,1,0.124993999870566,1.09550217054819,1.33438174466804,0.39060497745895,0.0703994117580372
"x_init247",36005030900,1.41829969963477,0.144735359675189,25,0.001,0.00183978659503355,0.532460270490752,0.154161565806719,0.0658507052124924,0.01,0.001,0.139333950620158
"x_init248",36047000301,2.76585319646698,0.0935057350608627,25,0.022427979205853,0.001,0.999398243113952,0.153196188706211,0.0377573218534275,0.01,0.665288839185947,0.0384268669336221
"x_init249",36047003400,2.09947544390757,0.104138205582908,21.5063784294369,10.7814366480924,9.99943120202435,0.001,0.153254233310902,0.316952445633342,0.277588939988996,0.0615316216186502,0.00300566961326727
"x_init250",36047005602,2.58512791888809,0.0933371849934819,25,1.38480498364575,0.001,0.0230739373706577,0.163901397807584,0.0508886628800038,0.0103858583715419,2.3745082424115,0.0675319548045893
"x_init251",36047016200,3.5,0.15,22.3094618874046,25,0.001,0.001,0.112616339561817,0.001,0.04153612596215,3.5,0.15
"x_init252",36047017600,2.61859281479594,0.0536058054306103,15.5761112912232,0.001,7.75726448442972,0.0266361198681256,0.0702089275062736,1.51802961863927,1.82007580381538,2.3539667125434,0.11983508596967
"x_init253",36047028600,1.45392230320953,0.10021878625405,23.8056264079206,0.449019236986254,0.00317916898018522,0.074037850793347,0.188422813556156,0.001,0.277338042495644,1.45119709781678,0.149974224407711
"x_init254",36047029200,1.48692080694461,0.142159416207826,19.7304762025641,1.93164779425078,9.9999979707139,0.201368779368283,0.136481493707443,0.00109295512221748,0.320003037909192,3.46076624983973,0.00898778168863228
"x_init255",36047030400,3.18070660852705,0.15,22.074604689085,21.2142849488701,6.69667657565724,0.001,0.0938925626107811,0.00534303046270939,0.0104054635403207,0.0264557238110489,0.15
"x_init256",36047033000,2.17785589537796,0.0374698213114609,22.4933633204308,0.886315564210872,4.52328071815528,0.0147718484040195,0.205435000553325,0.305076548111392,0.10532571839889,0.001,0.129501368277933
"x_init257",36061000700,2.59162901889196,0.149996783765916,16.6096483439285,0.33240368632922,7.10036619028287,0.508626136561874,0.0908595453666932,0.001,0.233936396931036,1.38275393552198,0.149992202551411
"x_init258",36061001300,2.09002478744873,0.13433069503358,12.201065647293,1.46764768077891,0.00876452974533051,0.973060171922512,0.0767304806711712,0.259009090713782,0.611805065188185,0.207431485510853,0.149457526015102
"x_init259",36061006900,2.70135999969059,0.127773688157564,10.2018546749456,4.42278072176438,3.62181074625797,0.0578276909876659,0.0541606784013226,0.0688178152445452,0.811196602162318,0.0201527854002853,0.125761407620504
"x_init260",36061017500,1.64699377176789,0.0850013317693707,15.1652162735386,0.001,7.08816760523897,0.995186468051298,0.334673140753203,1.54507833897112,1.44768462102726,0.202706360467396,0.0391776986065207
"x_init261",36061019900,2.09336994621791,0.0773142371743941,14.7958486606871,24.8717869393721,7.54457054359655,0.924376158646136,0.149270601399503,1.41418044402101,2.45384426782882,0.478174616453991,0.0965330290216839
"x_init262",36061020500,2.52106789182251,0.0806313041629971,18.8068136319921,15.7771787346786,3.80106299772915,0.690231814961442,0.214406440937433,1.23949769426541,1.36839238137911,0.826112014164538,0.105119482178844
"x_init263",36061021100,2.64118597169753,0.076876566619912,16.9592330778845,5.97709900765042,5.15982766304782,0.153286087648747,0.209183299405008,1.06338797915158,1.44252689548425,2.51211549246132,0.0944605806656901
"x_init264",36061022301,2.53017294255562,0.0732967802365229,16.7854672566069,10.7991468103122,4.84980857688174,0.180538339266707,0.15491203039033,1.777838573048,1.08954076627492,2.86488803627452,0.0241513973325109
"x_init265",36061022302,3.19909510160302,0.0799859397938862,10.1591048811137,1.3539495403728,4.61633909232905,0.379744247778158,0.184779285071915,0.989361384644843,1.94412633907718,1.63871139059983,0.0728515720220466
"x_init266",36061022500,2.38013619324144,0.0799951847808744,12.2587434214734,20.8638347712414,10,0.690290396643117,0.179786416096142,1.00350594654289,1.35221035833264,0.743821813935418,0.10852341796269
"x_init267",36061026500,0.254138413906201,0.105606744097963,25,0.001,0.001,0.616262643340714,0.276461998798337,0.0304922359014566,0.01,0.895738195880139,0.00287718087103278
"x_init268",36061028700,1.42196583486586,0.143484509570799,25,0.001,0.00642868107106656,1,0.205239803687445,0.137750070572545,0.01,0.00100010382755185,0.142307274203721
"x_init269",36083040700,1.91108736455323,0.149933657554048,15.1341137594995,0.125019649270431,5.98495582643892,0.20713552082565,0.069828111244353,0.0615992071015012,0.252816929156879,0.001,0.144064559408908
"x_init270",36085000300,2.52783955658446,0.15,20.7529053476875,1.66716603079183,5.94682560545895,0.646624182774674,0.121373871206351,0.001,0.096306238774402,1.54588534948258,0.15
