"census_tract","Surge_threshold","Rain_threshold","alpha_d","alpha_a","alpha_p","alpha_r","mew_a","mew_p","U_rate","POT_S_max","POT_R_max"
"x_init271",36119011600,0.33573393342322,0.141690123377111,25,1.76267015790264,0.001,0.0100477603166598,0.15417943698634,0.0267660116618151,0.0994964580618716,2.69014436779452,0.001
"x_init272",36047029400,3.2552907968466,0.15,22.3125160871857,2.42606895089013,6.12901801495501,0.195196389676478,0.109576718256641,0.0148696394102141,0.0118985352103696,1.81119344031744,0.15
"x_init273",36061025500,0.172142329716192,0.0180405768555992,25,0.001,0.001,0.999716176147224,0.21138819753514,0.0382311098467592,0.01,1.11597253016696,0.061284654008058
"x_init274",9001011000,1.92487324275963,0.15,5.1904618920153,25,10,0.117884286333318,0.00112143655274518,0.001,0.0438654397746496,1.9583126331141,0.149973174048714
"x_init275",9001011100,1.88299863359915,0.15,20.4353574134542,25,9.90453453238796,0.204895949017851,0.0648200285932088,0.00533387385737787,0.169115400707857,0.366194881385131,0.149969233455534
"x_init276",9001011200,1.64910431026189,0.0660890640953787,6.02657920574919,21.658338410587,10,0.00108896563092318,0.0142788029700735,0.24970412453665,1.52320770690975,0.103596024302838,0.0264055963809122
"x_init277",9001011300,3.23220682452643,0.15,11.3753243020555,19.5544438361186,9.97309668648863,0.0653978030764957,0.0498121086174539,0.0593079869289511,0.0155947032992613,1.46219641682016,0.15
"x_init278",9001021900,1.84824208254725,0.15,17.1827268410694,13.891037567748,9.99329351811328,0.0960011828298883,0.102438744758145,0.13637419602078,0.0504501999156194,2.65332018190855,0.15
"x_init279",9001022100,1.71101707465672,0.108707329197509,20.3134382388925,25,10,0.0370855588216374,0.151672202267675,0.275942618381935,0.308902245827467,3.33610354281899,0.0498910800216848
"x_init280",9001022300,1.96748523897308,0.15,7.0318978273181,1.39221611196476,7.77615768762761,0.0883880990597759,0.0215501562934914,0.0204084869723984,0.0825177413907822,2.8453887410964,0.15
"x_init281",9001022400,1.89763252656592,0.15,5.86205096922821,5.06464553070466,0.00145759589969005,0.040269582326921,0.00371832561449183,0.625603783389813,0.01,0.738618316510415,0.15
"x_init282",9001030300,1.98543985242554,0.15,4.8794981281512,11.6044581749399,0.001,0.0286269454541738,0.001,0.550658459677153,0.113269843538351,0.992422664126606,0.149953563729785
"x_init283",9001044300,1.98250954166479,0.149918843110108,5.94977191457503,8.72022694609189,4.40233226928166,0.105740201903966,0.0130235160432313,0.0686202887674587,0.216415697815777,2.34160226965157,0.15
"x_init284",9001044400,1.88683452216885,0.15,8.23429426780226,8.33003187369426,0.001,0.460060644034939,0.0689623658723636,0.0627369988500808,0.03187735894572,1.61305034358938,0.15
"x_init285",9001044600,1.96697490604912,0.15,6.24545867812642,13.1077187816633,0.0347950375092279,0.0501103494257709,0.00289404786799596,0.0742662677843051,0.01,0.946194670081749,0.15
"x_init286",9001050500,1.88857055597128,0.15,7.04575715828863,21.0362525722921,9.99988702369899,0.0777649890939838,0.0173362761711423,0.0025571904871487,0.01,1.75428099496821,0.149997855608976
"x_init287",9001050600,1.86779642696229,0.15,7.82274751076637,25,10,0.032964110655064,0.0309655717379236,0.0576045403052008,0.0676065736328083,2.57507171460601,0.15
"x_init288",9001060600,1.65685393276912,0.15,11.2802487544586,25,10,0.0203002017897512,0.0588541857240255,0.001,0.179527899435798,2.19877375715927,0.15
"x_init289",9001061500,2.06903029767325,0.107634712345282,12.5257028743547,25,9.99783225055745,0.61762800336181,0.128443409973749,0.0909805768369888,0.735630203126355,1.36454488293218,0.142025707743617
"x_init290",9001061600,1.87191221717505,0.149089196261516,4.36888872518439,25,5.3194341562593,0.0141672163245935,0.001,0.524916713779904,0.011917234980177,0.190424734827495,0.0745346282132442
"x_init291",9001070100,1.63113656776978,0.146363319815604,11.5247988307192,25,10,0.0280510362623264,0.0831614131454017,0.001,0.0321464934716762,1.22862392552448,0.110821394646557
"x_init292",9001074400,2.05184575634795,0.15,14.7784456583869,2.46578516756992,0.001,0.128197363126598,0.0800269270002875,0.147135219213707,0.0235484827324717,1.02487420314792,0.111869829428893
"x_init293",9001080500,1.82028829683646,0.15,7.60253494248883,20.5711516299924,10,0.0936566342087685,0.0450674470747689,0.00895239967566119,0.01,0.851008641583381,0.15
"x_init294",9007610100,2.5915755230202,0.15,6.16780311921057,0.001,7.60840006559977,0.297817402442297,0.00641738482697278,0.0500624252332647,0.217937417995845,2.97068902268741,0.0848660064268948
"x_init295",9007610200,1.96622018487384,0.14629425145593,14.3673517463464,20.5620120372468,9.92812412603556,0.509930316934543,0.113405452731929,0.001,0.285581927492264,2.56963845144302,0.136078320811435
"x_init296",9007670100,1.75311545477558,0.145191049241569,12.8372734185497,18.0687264311853,6.92700376845305,0.0339966573059152,0.0956979562152929,0.001,0.148935562184638,0.747809625386277,0.100746351891318
"x_init297",9007670200,1.85719626283604,0.135103628155683,19.8886494001852,25,10,0.304916255630839,0.122192613509628,0.001,0.304072998172764,0.255335293238509,0.14960452472004
"x_init298",9007680100,1.92467598472271,0.122320662206202,7.92129766525999,25,9.98312892771495,0.906797446343766,0.048749785119377,0.927539491566317,1.83318924054226,2.10511165682129,0.0433515372254876
"x_init299",9009142800,1.86122713034404,0.121328473515731,9.7621623221708,19.4588821656971,9.97910763459817,0.551898379194684,0.0583525833909683,0.001,1.11120587415083,0.00210071313714474,0.00787798192263148
"x_init300",9009150100,1.97566685758516,0.136047257493352,12.3955491229205,7.46989505815742,6.76085383667843,0.828174503709007,0.0714548213948116,0.796154884876045,0.640126409656946,0.684071653292508,0.0791169635049852
"x_init301",9009150200,1.17954178013022,0.070743442351071,7.48325788184943,21.0578122632295,8.73318812788586,0.212976194170164,0.474370744890573,1.81266057211025,1.72660452718297,2.23802560743945,0.118631579598453
"x_init302",9009150400,1.9021222195797,0.139620454360743,17.7543237632633,9.84764985013673,9.73210576894678,0.0990075740499439,0.158456699224966,0.284169832863573,0.135579288565926,0.401072893441214,0.149865452392095
"x_init303",9009150500,1.84459417155401,0.148649844258144,10.6107243820555,25,9.89902370799918,0.00852662822303859,0.0693613490576139,0.238754402450533,0.0918451030235322,0.240234895711153,0.11910848048866
"x_init304",9009150900,1.71100097581027,0.148597739094545,8.36454159003567,25,10,0.0101383309583586,0.0354591168040352,0.001,0.0732328149647351,1.71925589721736,0.128512240751463
"x_init305",9009151000,1.87305836993527,0.139959273023459,17.2515895322349,24.9886517766941,2.96676521993786,0.344928082694244,0.2565275078571,0.762481768425094,0.308038924192813,0.373957265972613,0.136977301922591
"x_init306",9009151100,1.90817069297518,0.149822812344371,13.1690427674406,20.0698243772817,9.99922583648885,0.274662062361865,0.112039318496527,0.815999438333115,0.104637112643696,1.86526840650348,0.118363854532928
"x_init307",9009154500,1.9157922183189,0.14902989411373,21.4012642683254,5.35719881052238,6.81022349620607,0.570650875527094,0.123540186926957,0.0435925376400042,0.31006637828158,0.00299296477330668,0.0307084991940365
"x_init308",9009154700,1.72454107171219,0.142020690567374,8.73116590087013,12.1527234472313,2.63359292630479,0.001,0.0428184784449587,0.0278801963509049,0.0704478859571284,0.112916428240028,0.0174711454878158
"x_init309",9009154800,1.91029865479032,0.149798325218149,20.8108824241931,6.96145952400896,5.46367616181444,0.243341699531212,0.0724459183601436,0.00396145877046942,0.194845353409121,0.00519851432241649,0.0870788489565525
"x_init310",9009155000,1.52982889683039,0.148601518850972,14.171215336501,23.8469786001614,10,0.0397714314436604,0.097442283648336,0.001,0.289961227066527,1.82143213543929,0.0284119653964075
"x_init311",9009180100,1.97416548369802,0.138545143036343,9.48289659906306,4.55989902110091,8.52711197571725,0.507819542790046,0.0622715212808367,0.44920992031321,0.416683568547696,0.36487339871122,0.106799278418272
"x_init312",9009184300,1.48555259953945,0.114544426854921,10.4957713730092,25,10,0.001,0.0619404870821637,0.001,0.168179958241099,0.112691761109624,0.118899525019279
"x_init313",9009184400,1.96835682887299,0.14581383173371,8.88642783731641,24.7659026103473,8.58025294446749,0.161323943556208,0.0530321717086769,0.0498332964326977,0.452828860411699,0.574725825681111,0.110144491318779
"x_init314",9009184600,1.90642648437207,0.148524487897258,13.0701779869007,25,0.001,0.87937348818213,0.0666019643088636,0.0324473982978369,0.484598916618879,0.020270002366714,0.149701236139682
"x_init315",9009190100,1.96492090784809,0.147697625730976,12.7018682395103,25,10,0.238798367321754,0.094933909018181,0.436683079523905,0.235782942907007,1.3066383500657,0.116000863873733
"x_init316",9009190200,1.91533747330542,0.080600467335256,14.5825240979125,24.9987933723589,5.66009383348371,0.049628377007401,0.0877320418939217,0.001,0.497030300458728,0.001,0.149459388864443
"x_init317",9009194100,1.40048325838466,0.00109811693907183,5.46743524603011,25,0.001,0.001,0.0174902975989917,0.165957942240751,3,0.0487975192009324,0.0404797140163031
"x_init318",9011660101,3.09771560988625,0.142707602930059,7.41831573890625,20.8571564335603,6.82762231215927,0.299802468703497,0.027423563465582,1.01677265255091,1.70160456570675,0.127529157152958,0.121336281503468
"x_init319",9011660102,2.04944255093246,0.148230032316948,10.1299953030518,9.19765799399877,5.58638506192867,0.231453414215461,0.0563840380205991,0.001,0.463344972028315,2.59153580701522,0.15
"x_init320",9011693300,2.45006436376572,0.103804599970021,6.03485143021438,25,10,0.001,0.0424877396305174,0.001,0.01,0.258749165472095,0.0586338344662566
"x_init321",9011693500,2.02207985265808,0.142145330681503,7.84242320558594,25,7.94177051805028,0.195429329375761,0.0341178501638507,0.587633406375258,1.69404660091668,0.174533539129437,0.103286873456663
"x_init322",9011702600,2.423334723991,0.15,8.88500770173554,12.1414526109609,0.341677465337552,0.0651775604504215,0.0132454978115063,0.0851580490930843,0.01,1.23212811176653,0.15
"x_init323",9011702900,2.63398284674148,0.0987196410254023,18.5662035457586,20.0261855164384,9.76983204991156,0.0558305737932745,0.222166373696826,0.001,0.406934627180734,0.705492417662039,0.15
"x_init324",9011705101,1.52651415912839,0.134615602329581,9.87746418070657,17.488515467321,0.884756545708299,0.0039620713076795,0.0427432713247836,0.0323168414056342,0.112468407518509,3.49957972854735,0.15
"x_init325",9011705200,3.32998500804797,0.15,5.49267754307939,25,9.95406838347071,0.111359097407484,0.00301010735898016,0.110736675004289,0.0448316207153559,1.07654478049644,0.149994270819481
"x_init326",9011870703,1.85716391741009,0.15,10.6359803865237,24.9962884727815,0.0678504330389216,0.0227529130556214,0.0484223591531612,0.0358680727861337,0.318440070900808,3.49239933802885,0.0348652006432995
"x_init327",9011870704,2.7979380039665,0.15,8.38382488827167,7.41145823901094,9.97222247046839,0.0923226153371606,0.0303784081796559,0.197309427675327,0.01,1.04947403796341,0.149997183726047
"x_init328",36005013800,2.39887359211905,0.143281892887242,7.68182469713328,25,0.001,0.201116290314013,0.03971886769925,0.0243992270280798,1.88934386556793,2.75862441691593,0.123756263380393
"x_init329",36005016000,1.83528604722179,0.15,25,14.4313879948952,10,0.0220825458866167,0.053117477202487,0.001,0.01,0.879014644871991,0.149949100937261
"x_init330",36005051600,1.85993457332649,0.15,7.28728486979386,19.7157607221624,10,0.0230416815274864,0.0151530634317413,0.001,0.0234953726983394,1.03730646324617,0.15
"x_init331",36059300500,1.76302817762523,0.0780735480472405,8.46045309030752,0.001,10,0.0992351836890105,0.0354480778472794,0.001,1.46788833567739,0.001,0.15
"x_init332",36059301000,1.74680548233476,0.0777846907754642,7.95435872481004,0.0806296106756159,1.47772535887893,0.00100941642652845,0.0291928183579794,0.001,1.01876026053921,0.123459403173796,0.0168932556648888
"x_init333",36059301101,2.62033897854685,0.0777507924003348,8.82130772235103,0.001,1.65059429677845,0.0197512844032863,0.0378437969471662,0.00265797908315295,1.02933753227613,0.109455680819443,0.116414232645993
"x_init334",36059301200,2.02060002715501,0.100733656694082,8.9615632947669,0.001,6.18196898762084,0.0194481187063772,0.0381646904022923,0.001,1.12506922315804,0.017158767599131,0.15
"x_init335",36059301500,1.76409136536022,0.10303848877628,7.43601771813918,0.001,5.83342797918845,0.0421441049956768,0.0272227573808146,0.001,2.11619239866315,0.0205939211503155,0.15
"x_init336",36059517101,3.49231829245553,0.0956691767622137,19.6304553810263,25,0.001,0.42375435681103,0.121375089086875,0.0461199169637835,0.379652181223514,2.52858995015804,0.0113006838609381
"x_init337",36059517400,1.8018239711618,0.15,15.0451624524681,12.8019663596665,3.87130155041341,0.00560544128328367,0.0653032885981293,0.001,0.449008706646151,0.001,0.15
"x_init338",36059517500,3.42670214614608,0.0545973113188744,20.2510814457825,0.001,3.7481576248718,0.121502498867691,0.0773347190522706,0.00391275130760535,0.36408414115744,0.247050693803929,0.0306417275987283
"x_init339",36059517801,2.02792342199274,0.149998773729142,10.4132340552899,22.6642391949383,9.93134673780737,0.00974673445857929,0.0446310502954073,0.0967210483380239,0.0292552795681612,3.0631694423949,0.149977322809821
"x_init340",36059517901,1.84133537482747,0.101987603200297,15.7027657473615,0.00630067111424099,9.99989105647924,0.001,0.0187844567658435,0.0215532096325788,0.01,0.0544996819318139,0.149937056013333
"x_init341",36059517902,1.97378789032886,0.128428403246839,7.3478373603473,25,2.16703965134845,0.66508526504765,0.0370016304510833,0.0927731505663886,2.22352579399423,3.21300548703907,0.121017446799127
"x_init342",36059518000,2.59963571017031,0.0913798167913693,24.2453454498297,5.60178944268709,0.001,0.541091950009279,0.05046814992041,0.843618056129698,3,1.55778270030329,0.0325784007610057
"x_init343",36059518201,2.96734042678582,0.15,15.0353599686733,25,1.71689630853788,0.174761290465671,0.0982004444679269,0.0368176105144643,0.50483626879967,1.04531305889806,0.15
"x_init344",36081099705,1.76326626472731,0.0822615046043702,13.4103738575621,3.01892275885035,1.7172412027335,0.538380454364768,0.0754526074346357,0.00235347275942666,0.646304924607727,0.001,0.138306875503181
"x_init345",36081109300,1.90939176519422,0.115457401696841,12.8794189807205,25,0.794766982190592,0.513995183276947,0.0803882328666966,0.0361387078761105,0.704886033271792,0.00509792850007316,0.00115761185753736
"x_init346",36081111300,2.50791475605912,0.124512751673375,18.279402583942,7.40640614212453,8.18429391925117,0.643504123863473,0.0710071245775514,0.001,2.42390431939648,3.5,0.0643820793427664
"x_init347",36081148300,2.00050684401247,0.15,6.21765133980262,11.1335095196748,10,0.00816620222300701,0.00955174236960422,0.409438317190776,0.0180616224416574,2.45223416402041,0.149914881577153
"x_init348",36103110101,1.75910615054403,0.111493330423707,21.9983097382835,22.7452989394366,10,0.0141031305531665,0.142045379686336,0.001,0.28222691318855,2.97653748413046,0.149980676082378
"x_init349",36103110102,2.01399658307239,0.110671459314391,16.5090438920889,25,10,0.397907275275577,0.105641606512886,0.001,0.480908798419279,0.001,0.148620117255505
"x_init350",36103110300,2.10469694769724,0.15,12.2272230226872,0.784209045569746,10,0.146842934385399,0.0420190162912797,0.102493310412771,0.33412307317578,0.0222657564825773,0.149958898577591
"x_init351",36103110401,2.07504748610188,0.15,12.7554931214674,5.89610820882676,9.38085264214917,0.00483398747162689,0.0482614705357827,0.0971114447283094,0.0111787922894517,0.572978931227251,0.15
"x_init352",36103110402,1.91061804219673,0.15,16.1663029211866,25,6.73035013560908,0.0542908268609971,0.0609426875211252,0.001,0.316955196675879,0.001,0.15
"x_init353",36103110501,2.7044351417495,0.15,9.29570169669834,7.9042747678337,9.99893894066345,0.0699140018439196,0.0393274673347589,0.0830636055897413,0.0428738713276297,3.36302074693639,0.15
"x_init354",36103110600,2.03084460377199,0.108890826936077,10.4873168773421,0.001,6.67325364302238,0.119012773328891,0.0553266840803899,0.001,0.948471517420584,0.0274383531725455,0.14937828858825
"x_init355",36103110801,1.99056612825249,0.15,7.29958426517144,17.7625632200226,10,0.146984091513169,0.00836469301210505,0.001,0.01,1.27521560094682,0.149855581678027
"x_init356",36103110803,2.11233174176792,0.15,13.1726190710883,7.74814653905994,10,0.383937106640494,0.0520216475467387,0.0543857006558016,0.316013587059672,0.0295966986779439,0.15
"x_init357",36103134703,1.95492349777131,0.15,20.6800700095353,0.001,0.001,0.00809060853887837,0.0620658954345252,0.0321475357781397,0.241777652013816,0.0018636889513937,0.15
"x_init358",36103135004,1.9911493487314,0.141890603948296,8.22287004481879,25,7.57404910744446,0.978444958288901,0.0395419826885047,0.621103026670652,1.58989567807962,0.956973460153357,0.143456397753929
"x_init359",36103158001,1.74501857534155,0.0754064507728251,7.41225790227801,25,10,0.00103743302437795,0.0251295865735926,0.001,0.765241916361835,0.207818123103264,0.0551322145906297
"x_init360",36103158002,1.64983166497661,0.15,15.7482462794458,0.0569816599725687,2.76713944654898,0.001,0.0562677058837163,0.0170783771862913,0.013388906109504,0.449601518886532,0.15
"x_init361",36103158207,3.4863559960156,0.0856163236548404,16.2546820410022,22.3214251025122,2.20912103178242,0.0159282643435147,0.0997138263254137,0.0133543072569845,0.399125885279602,3.47912071645757,0.135017700201038
"x_init362",36103158304,1.9827920472854,0.149861707493539,14.5965995884417,2.71430744380125,9.38962918957997,0.001,0.0593377571833413,0.783674758878023,0.019478649343041,0.194012921485898,0.0485504993740976
"x_init363",36103158317,2.08724325939476,0.0545950193092297,11.2421963161982,0.001,0.409959336172161,0.404387664032305,0.0832015293561202,0.79932925550876,2.73698813604251,3.38888074795748,0.111498555681443
"x_init364",36103158402,1.67064925950614,0.140028875834117,9.96451406785337,12.9575151354153,4.71458896359824,0.210399434511261,0.0821144180979427,0.747083616763468,3,1.70748157073182,0.105022162429567
"x_init365",36103158407,3.5,0.0894747333864101,13.906643419234,22.0166674029758,2.43218828874992,0.558843098027086,0.0828345588818162,0.0026664405412733,0.622824561043455,0.931135432416102,0.0590875441445068
"x_init366",36103158408,3.5,0.147303121980642,20.7636908026385,0.001,9.85460831140055,0.971394099009198,0.0872237710137947,0.738254115526181,0.352059152722282,3.5,0.0420535134869818
"x_init367",36103169701,1.70100464121275,0.123026996284824,17.4056633246265,0.001,2.03226468916396,0.001,0.0591147273012397,0.0628456695033937,0.0248733005658276,0.281626317047127,0.15
"x_init368",36103169703,2.36596620751493,0.0855966790031892,15.1241883175421,19.4152512578829,2.82216700227042,0.001,0.0690743765361093,0.00155032245371005,0.0241956926210315,0.345770138975065,0.15
"x_init369",36103169901,2.55004980438347,0.124125271567855,16.0988658398807,13.4727491797147,6.78019806502065,0.001,0.0770282479018927,0.001,0.023565131293681,0.240326462917102,0.15
"x_init370",36103169902,2.97505544821683,0.149992335452106,9.89494548731578,10.287550730745,3.18869013030288,0.0257903280169638,0.0507743679722452,0.001,0.440217439338584,0.0952212174636702,0.15
"x_init371",36103170001,1.95277008492427,0.149992248696278,9.08552509237556,7.62448660221384,9.91755249346152,0.120996116686078,0.030252609882706,0.199802631587987,0.130719814364035,3.26518944860628,0.15
"x_init372",36103170002,2.00455551794708,0.15,6.71881396578191,0.001,9.6385354086228,0.0551379821696349,0.0142384770418456,0.365231110580232,0.109341852266284,2.70476067267692,0.15
"x_init373",36103170201,2.03292621816889,0.149991930762782,8.67352586457072,25,7.97675589551041,0.0486056658768804,0.033986300481506,0.0456651033075865,0.0597989993693374,3.02402134064814,0.15
"x_init374",36103170202,2.26113034653256,0.120991213333522,16.4551479064685,25,0.0115860612362544,0.0167524444200823,0.117328365143162,0.144153664730669,0.226551713930168,0.572680485577824,0.149800784890647
"x_init375",36103180300,2.00609738354055,0.147964022533985,7.02799463706626,25,8.37011090801222,0.0778536879149931,0.0224769588361927,1.73503501757137,0.924761556628011,3.5,0.118755700079048
"x_init376",36103200902,1.75632511678171,0.15,8.90014613465471,17.9574199544329,8.22679727131619,0.0736684893117612,0.0363399401548106,0.00574999061527805,0.712645504982036,3.49827503825227,0.15
"x_init377",36103201001,2.53302830572257,0.0985491931031327,6.39891535762134,10.5828865180428,1.92589890033747,0.001,0.0133173499495773,0.00998712724174241,0.0868788335402642,0.189898001400183,0.15
"x_init378",36103201003,2.7074322334426,0.121071412726308,16.1396618637333,25,10,0.106559795183882,0.11095990150989,0.001,0.410510746052553,3.21338650363887,0.0722049799812178
"x_init379",36103201004,2.16126991959869,0.0655184932060293,6.03286910643056,25,10,0.00101103240207108,0.0156508549555277,0.12736044621794,0.113317573908728,0.133888054264175,0.0669491077957826
"x_init380",36119006900,3.26260009356523,0.112767041604871,17.8575312187742,0.001,3.94800255597433,0.400172945749033,0.117904786762659,0.00473397097974109,0.39987783781489,3.23031690150629,0.0605831744465189
"x_init381",36119007000,1.76431254052453,0.0964447346386891,9.04590201682899,0.001,9.99213963330816,0.11498351658365,0.0422571320790777,0.001,1.21584143391363,0.121356521244003,0.122753871906587
"x_init382",36119007100,1.88655717853688,0.114241008146673,21.8343165503871,5.74048597658126,10,0.21673836071498,0.181553897283904,0.243257716057772,0.321090168494513,2.60253302298333,0.102757283219434
"x_init383",36119007402,1.85444253055175,0.15,7.90028631243099,4.87111284094423,0.001,0.111669335748052,0.0122598367813462,0.001,0.01,3.14670034562418,0.149979046808355
"x_init384",36119007500,1.80108202921052,0.0945021558149077,7.93050042878275,0.001,2.620482307557,0.126545032590968,0.0324601902520888,0.001,1.69949557423511,0.001,0.145748282889546
"x_init385",36119007600,1.73256199910635,0.0777605961943122,9.01994166080849,20.0428402239957,10,0.0129073078296506,0.0481883879595828,0.255550616943252,0.801973916931121,0.37518811521852,0.0641088463778308
"x_init386",44009041500,3.08148006733445,0.15,8.79672734846408,21.3654574212463,8.78885365958623,0.893918916330826,0.0415484668472854,0.055247541803664,1.25901182833981,0.440475971628517,0.15
"x_init387",44009051000,2.15798416967562,0.15,6.03353748846777,6.35027805077426,9.22771380617043,0.372515660990967,0.00107759644014675,0.0945687952258745,0.01,1.25846784745826,0.15
"x_init388",44009051101,2.80441246355182,0.148766223552871,5.49054685771556,16.0756062737248,0.0266281025060328,0.0640567514211276,0.00617951840035883,0.0571352971393464,2.1798326192038,2.05961223710798,0.149701996664078
"x_init389",44009051102,2.3143841341159,0.131968924261571,10.6385028390371,25,0.00727417091552874,0.130317876853977,0.0726498293657678,0.0645211255701241,0.949806812514594,0.343345156927022,0.149922227935471
"x_init390",44009051302,2.33910119318114,0.132223179060236,10.7251768464049,25,10,0.0329280046663761,0.0641919003227109,0.0731816986132154,0.114243746325513,0.772746589697466,0.15
"x_init391",44009051504,2.97346781562178,0.15,6.19998644370858,24.9958238277072,0.0182191809992337,0.0775741007777243,0.0105383513243373,0.0228518938844514,0.0349202224896608,0.956604384907485,0.149975854531182
"x_init392",9001050400,1.83717278472153,0.15,4.75392000490452,17.6971435453433,2.7545901440996,0.0908762171652159,0.00102349684360102,0.134563107775507,0.01,1.23775911991555,0.14991494506964
"x_init393",9001070400,2.05900840233486,0.149921949552587,20.2157340481982,2.36191497400725,0.001,0.475770702449134,0.167939223642307,0.0807106588360006,0.0680862286124182,0.726548188692736,0.137433029603782
"x_init394",9009140400,1.7466088667342,0.142086791863138,10.5163921917686,7.09109953046765,2.54136015400095,0.00101559736102763,0.0530835298890961,0.00803714738843233,0.124550387019176,0.200416179211413,0.149990450822151
"x_init395",9009142700,2.23638405795383,0.0612859365529565,14.0494225248295,20.942744442695,5.48871505790881,0.65736075074494,0.0815996031152268,1.32212588752073,2.81466402648529,0.232330927844166,0.0222678754934446
"x_init396",9011690900,3.2547363817581,0.15,9.63751083384499,6.80451259639301,6.87098872912638,0.534207800584442,0.0421295197578247,0.69368277140355,0.0817868170570873,3.45905055476647,0.0760687116366737
"x_init397",9011705300,2.73486131469748,0.147419535686236,14.7224886635081,25,0.622041640089715,0.167793507744306,0.0972131578231126,0.065136677667205,0.342533363407506,2.86305850558097,0.149970285650586
"x_init398",36005011800,1.8485021004208,0.15,7.45967494697162,12.0537506561178,10,0.162512837411164,0.0194624817729341,0.001,0.0169689283141914,2.35407461255419,0.149976958384557
"x_init399",36005027402,1.95447806264478,0.0777872002542735,15.5310606014056,24.9989454164829,9.99858146373836,0.00144361243791908,0.101657713971413,0.248047315038804,0.336965225277164,0.0753408729656102,0.0154037273156095
"x_init400",36059300100,3.5,0.15,12.4505492670835,25,0.444027605120124,0.340208186143478,0.063991189941783,0.00165296042276738,0.391641373471984,0.0156907151580948,0.15
"x_init401",36059302000,1.97650893348165,0.15,10.7640740983586,6.85156162791184,9.95635438667055,0.0358060990350426,0.0493297827861272,0.0683416460203933,0.348363264217049,3.49362031281967,0.15
"x_init402",36059517000,2.76785655360635,0.149982037781343,11.2499370456297,25,0.001,0.123815644616744,0.0695983991047639,0.055673654406231,0.74082750923353,0.496361898016966,0.0529665747031858
"x_init403",36081099703,3.49979084109942,0.07906149818773,13.4085195480234,0.001,2.14165886996947,0.202687418841479,0.0755894396778623,0.001,0.638065040048926,3.5,0.0327650317159087
"x_init404",36103134704,2.93150282221711,0.11136434327555,11.4478324324551,19.9859944536693,0.245359721764921,0.296025084144459,0.0979212417213454,1.64069147441426,1.76877505655574,2.30586954887361,0.0555830935761655
"x_init405",36119005902,1.72943859136011,0.149860986562919,8.28824630486482,7.41758906964564,4.64158310953746,0.585678188901405,0.0371467433411669,0.0390451154242841,1.19107458479153,1.38217284423675,0.0639982251018877
"x_init406",9009155100,1.80568855074514,0.149788594843325,6.90014031782174,2.46315833896917,9.86680026095488,0.243238210998618,0.0191936835596323,0.00425304513492871,0.568895607705908,3.42192026777347,0.11558955895577
"x_init407",36119005701,1.80982198198377,0.0803807410792542,14.2634229199611,12.6047137128705,10,0.0010086351747121,0.0817496828117799,0.001,0.368499790369527,0.139660085285513,0.0191905301618388
"x_init408",36119007200,1.76065914071617,0.0969433642262831,8.34142088821829,18.2476879327066,10,0.103784514831292,0.0414607264874205,0.2557506962704,1.16922282319916,1.1468966359436,0.15
"x_init409",9001070600,1.9543998747642,0.149711306404057,18.6104731461924,0.734772282099047,10,0.634369525224133,0.124223424746503,0.444422832698385,0.28069267714689,0.0744149699142491,0.0534379748706452
